2015,E02000608,0.344861941483
2015,E02000210,0.0884698683657
2015,E02000217,0.0884698683657
2015,E02000216,0.344861941483
2015,E02000215,0.344861941483
2015,E02000214,0.344861941483
2015,E02000132,0.483776418063
2015,E02000133,-1.60741874473
2015,E02000130,0.344861941483
2015,E02000131,0.749870715892
2015,E02000136,-1.60741874473
2015,E02000137,0.344861941483
2015,E02000134,0.0884698683657
2015,E02000135,0.344861941483
2015,E02000525,-1.60741874473
2015,E02000524,-1.60741874473
2015,E02000138,0.0884698683657
2015,E02000139,-1.60741874473
2015,E02000521,0.344861941483
2015,E02000520,0.344861941483
2015,E02000523,0.0884698683657
2015,E02000522,-1.60741874473
2015,E02000193,1.16742634001
2015,E02000194,0.344861941483
2015,E02000195,0.344861941483
2015,E02000196,0.483776418063
2015,E02000480,-1.60741874473
2015,E02000197,0.647892352159
2015,E02000198,0.0884698683657
2015,E02000368,1.12672504322
2015,E02000199,0.0884698683657
2015,E02000770,0.0884698683657
2015,E02000245,-1.60741874473
2015,E02000581,0.926113175736
2015,E02000738,0.0884698683657
2015,E02000739,0.647892352159
2015,E02000580,1.1598598715
2015,E02000730,-1.60741874473
2015,E02000731,0.0884698683657
2015,E02000732,-1.60741874473
2015,E02000733,0.647892352159
2015,E02000734,0.0884698683657
2015,E02000735,0.0884698683657
2015,E02000736,-1.60741874473
2015,E02000737,-1.60741874473
2015,E02000226,0.0884698683657
2015,E02000227,0.0884698683657
2015,E02000224,-1.60741874473
2015,E02000225,-1.60741874473
2015,E02000222,0.0884698683657
2015,E02000223,-1.60741874473
2015,E02000637,0.90409818063
2015,E02000636,0.879915445789
2015,E02000187,1.04097506196
2015,E02000186,0.879915445789
2015,E02000185,0.90409818063
2015,E02000184,1.10812074096
2015,E02000183,0.964933945338
2015,E02000182,0.853119616183
2015,E02000181,0.879915445789
2015,E02000180,1.02760691082
2015,E02000859,0.0884698683657
2015,E02000858,0.344861941483
2015,E02000912,0.483776418063
2015,E02000913,0.344861941483
2015,E02000914,0.344861941483
2015,E02000915,0.344861941483
2015,E02000916,0.577634676086
2015,E02000917,0.647892352159
2015,E02000918,0.749870715892
2015,E02000919,0.823116296232
2015,E02000853,-1.60741874473
2015,E02000852,0.483776418063
2015,E02000855,0.0884698683657
2015,E02000854,0.0884698683657
2015,E02000857,0.0884698683657
2015,E02000779,-1.60741874473
2015,E02000849,0.344861941483
2015,E02000960,0.0884698683657
2015,E02000455,-1.60741874473
2015,E02000454,0.344861941483
2015,E02000358,1.19533614775
2015,E02000359,1.01342793884
2015,E02000451,0.0884698683657
2015,E02000829,0.703724238499
2015,E02000453,-1.60741874473
2015,E02000452,0.0884698683657
2015,E02000824,0.703724238499
2015,E02000825,0.483776418063
2015,E02000826,0.749870715892
2015,E02000351,1.02760691082
2015,E02000356,1.0769962938
2015,E02000357,0.749870715892
2015,E02000354,0.946302404976
2015,E02000355,1.09821131477
2015,E02000644,0.703724238499
2015,E02000841,-1.60741874473
2015,E02000645,0.577634676086
2015,E02000846,-1.60741874473
2015,E02000646,0.749870715892
2015,E02000847,-1.60741874473
2015,E02000647,0.577634676086
2015,E02000640,0.0884698683657
2015,E02000528,0.647892352159
2015,E02000539,0.0884698683657
2015,E02000642,0.853119616183
2015,E02000285,0.0884698683657
2015,E02000643,0.946302404976
2015,E02000169,0.703724238499
2015,E02000168,0.982221690833
2015,E02000526,0.483776418063
2015,E02000648,0.483776418063
2015,E02000283,-1.60741874473
2015,E02000817,0.0884698683657
2015,E02000649,0.853119616183
2015,E02000799,0.344861941483
2015,E02000178,0.647892352159
2015,E02000179,0.749870715892
2015,E02000176,0.926113175736
2015,E02000177,0.749870715892
2015,E02000174,0.99833893
2015,E02000175,0.926113175736
2015,E02000172,0.853119616183
2015,E02000173,0.926113175736
2015,E02000170,0.703724238499
2015,E02000171,0.703724238499
2015,E02000077,-1.60741874473
2015,E02000075,-1.60741874473
