2016,E02000746,69
2016,E02000887,166
2016,E02000741,40
2016,E02000740,119
2016,E02000743,263
2016,E02000724,6
2016,E02000742,23
2016,E02000637,173
2016,E02000132,6
2016,E02000133,10
2016,E02000130,64
2016,E02000131,70
2016,E02000136,32
2016,E02000137,24
2016,E02000134,16
2016,E02000135,33
2016,E02000525,116
2016,E02000524,10
2016,E02000138,5
2016,E02000139,7
2016,E02000521,56
2016,E02000520,18
2016,E02000523,16
2016,E02000522,11
2016,E02000588,519
2016,E02000626,115
2016,E02000636,108
2016,E02000627,237
2016,E02000624,176
2016,E02000625,192
2016,E02000583,313
2016,E02000896,11
2016,E02000582,688
2016,E02000770,10
2016,E02000824,110
2016,E02000628,223
2016,E02000738,1
2016,E02000739,13
2016,E02000629,285
2016,E02000730,106
2016,E02000731,0
2016,E02000732,1
2016,E02000733,74
2016,E02000734,4
2016,E02000735,96
2016,E02000736,0
2016,E02000737,8
2016,E02000226,0
2016,E02000227,0
2016,E02000224,0
2016,E02000225,0
2016,E02000222,7
2016,E02000223,0
2016,E02000189,515
2016,E02000188,623
2016,E02000187,704
2016,E02000186,741
2016,E02000185,229
2016,E02000184,820
2016,E02000183,256
2016,E02000182,192
2016,E02000181,216
2016,E02000180,510
2016,E02000859,1
2016,E02000858,0
2016,E02000912,35
2016,E02000913,14
2016,E02000914,22
2016,E02000915,89
2016,E02000916,49
2016,E02000917,62
2016,E02000918,59
2016,E02000919,115
2016,E02000853,11
2016,E02000852,17
2016,E02000855,6
2016,E02000854,18
2016,E02000857,0
2016,E02000779,1
2016,E02000966,235
2016,E02000826,166
2016,E02000967,461
2016,E02000957,213
2016,E02000960,130
2016,E02000873,227
2016,E02000962,282
2016,E02000455,17
2016,E02000454,18
2016,E02000358,208
2016,E02000359,71
2016,E02000451,0
2016,E02000829,170
2016,E02000453,7
2016,E02000452,19
2016,E02000352,122
2016,E02000353,212
2016,E02000350,127
2016,E02000351,157
2016,E02000356,123
2016,E02000357,49
2016,E02000354,183
2016,E02000355,187
2016,E02000644,69
2016,E02000640,87
2016,E02000841,1
2016,E02000645,92
2016,E02000969,188
2016,E02000646,44
2016,E02000968,555
2016,E02000647,28
2016,E02000529,2
2016,E02000528,154
2016,E02000642,120
2016,E02000809,848
2016,E02000643,34
2016,E02000280,0
2016,E02000504,3
2016,E02000281,0
2016,E02000526,57
2016,E02000648,16
2016,E02000817,123
2016,E02000649,83
2016,E02000443,23
2016,E02000178,151
2016,E02000179,130
2016,E02000176,268
2016,E02000177,326
2016,E02000174,270
2016,E02000175,161
2016,E02000172,346
2016,E02000173,79
2016,E02000170,77
2016,E02000171,135
2016,E02000077,0
2016,E02000075,0
2016,E02000074,0
2016,E02000073,0
2016,E02000072,35
2016,E02000071,0
2016,E02000070,0
2016,E02000288,3
2016,E02000883,111
2016,E02000079,1
2016,E02000160,10
2016,E02000514,9
2016,E02000868,506
2016,E02000515,122
2016,E02006853,275
2016,E02000819,134
2016,E02000516,5
2016,E02000441,7
2016,E02000517,4
2016,E02000389,137
2016,E02000388,320
2016,E02000723,3
2016,E02000385,370
2016,E02000384,451
2016,E02000387,144
2016,E02000386,310
2016,E02000381,227
2016,E02000380,286
2016,E02000383,398
2016,E02000382,136
2016,E02000774,30
2016,E02000776,0
2016,E02000777,2
2016,E02000679,29
2016,E02000678,0
2016,E02000772,0
2016,E02000773,5
2016,E02000675,65
2016,E02000674,81
2016,E02000677,2
2016,E02000676,17
2016,E02000657,182
2016,E02000670,7
2016,E02000673,76
2016,E02000672,33
2016,E02000572,496
2016,E02000573,498
2016,E02000570,171
2016,E02000571,339
2016,E02000576,808
2016,E02000577,300
2016,E02000574,851
2016,E02000575,1297
2016,E02000019,13
2016,E02000578,239
2016,E02000579,314
2016,E02000018,7
2016,E02000815,497
2016,E02000814,231
2016,E02000798,15
2016,E02000799,48
2016,E02000810,816
2016,E02000813,308
2016,E02000812,660
2016,E02000792,82
2016,E02000793,71
2016,E02000790,40
2016,E02000791,88
2016,E02000796,16
2016,E02000797,113
2016,E02000794,53
2016,E02000795,16
2016,E02000725,116
2016,E02006929,266
2016,E02006928,185
2016,E02006927,26
2016,E02006925,20
2016,E02006924,29
2016,E02000671,23
2016,E02006921,33
2016,E02000491,0
2016,E02000490,0
2016,E02000493,0
2016,E02000492,0
2016,E02000495,13
2016,E02000494,0
2016,E02000497,4
2016,E02000496,0
2016,E02000499,1
2016,E02000158,5
2016,E02000159,0
2016,E02000316,52
2016,E02000317,7
2016,E02000314,38
2016,E02000315,11
2016,E02000312,165
2016,E02000313,3
2016,E02000259,10
2016,E02000258,56
